key,zh,en,file,line
"zh_e8aeb0e5bd95","记录","","packages/lead-mentor/src/views/teaching/class-records/index.vue",112
"zh_e8be85e5afbce586","辅导内容","","packages/lead-mentor/src/views/teaching/class-records/index.vue",114
"zh_e8afbee7a88be586","课程内容","","packages/lead-mentor/src/views/teaching/class-records/index.vue",115
"zh_e4b88ae8afbee697","上课日期","","packages/lead-mentor/src/views/teaching/class-records/index.vue",116
"zh_e697b6e995bf","时长","","packages/lead-mentor/src/views/teaching/class-records/index.vue",117
"zh_e5aea1e6a0b8e78a","审核状态","","packages/lead-mentor/src/views/teaching/class-records/index.vue",118
"zh_e5ada6e59198e8af","学员评价","","packages/lead-mentor/src/views/teaching/class-records/index.vue",119
"zh_e794b3e68aa5e4ba","申报人","","packages/lead-mentor/src/views/teaching/class-records/index.vue",233
"zh_e6909ce7b4a2e5ad","搜索学员姓名","","packages/lead-mentor/src/views/teaching/class-records/index.vue",486
"zh_e8be85e5afbce7b1","辅导类型', '岗位辅导', '模拟应聘","","packages/lead-mentor/src/views/teaching/class-records/index.vue",488
"zh_e8afbee7a88be586","课程内容', '新简历', '简历更新', 'Case准备', '模拟面试', '人际关系期中考试', '模拟期中考试', 'Behavioral', 'Technical', '其他","","packages/lead-mentor/src/views/teaching/class-records/index.vue",489
"zh_e697b6e997b4e88c","时间范围', '本周', '上周', '本月","","packages/lead-mentor/src/views/teaching/class-records/index.vue",490
"zh_e8afbee7a88be586","课程内容', '新简历', '简历更新', 'Case准备', '模拟面试', '人际关系期中考试', '模拟期中考试', '其他","","packages/lead-mentor/src/views/teaching/class-records/index.vue",498
"zh_e696b0e7ae80e58e","新简历","","packages/lead-mentor/src/views/teaching/class-records/index.vue",505
"zh_e7ae80e58e86e69b","简历更新","","packages/lead-mentor/src/views/teaching/class-records/index.vue",506
"zh_e58786e5a487","准备","","packages/lead-mentor/src/views/teaching/class-records/index.vue",507
"zh_e4babae99985e585","人际关系期中考试","","packages/lead-mentor/src/views/teaching/class-records/index.vue",509
"zh_e6a8a1e68b9fe69c","模拟期中考试","","packages/lead-mentor/src/views/teaching/class-records/index.vue",510
"zh_e585b6e4bb96","其他","","packages/lead-mentor/src/views/teaching/class-records/index.vue",513
"zh_e585a8e983a8","全部","","packages/lead-mentor/src/views/teaching/class-records/index.vue",564
"zh_e5be85e5aea1e6a0","待审核","","packages/lead-mentor/src/views/teaching/class-records/index.vue",565
"zh_e5b7b2e9809ae8bf","已通过","","packages/lead-mentor/src/views/teaching/class-records/index.vue",566
"zh_e5b7b2e9a9b3e59b","已驳回","","packages/lead-mentor/src/views/teaching/class-records/index.vue",567
"zh_e6a8a1e68b9fe5ba","模拟应聘","","packages/lead-mentor/src/views/teaching/class-records/index.vue",615
"zh_e5b297e4bd8de8be","岗位辅导","","packages/lead-mentor/src/views/teaching/class-records/index.vue",621
"zh_e69fa5e79c8be58e","查看原因","","packages/lead-mentor/src/views/teaching/class-records/index.vue",677
"zh_e58aa0e8bdbde8af","加载课程记录失败","","packages/lead-mentor/src/views/teaching/class-records/index.vue",704
"zh_e586bbe7bb93efbc","冻结，不可申报","","packages/lead-mentor/src/views/teaching/class-records/index.vue",722
"zh_e5b7b2e98080e8b4","已退费，不可申报","","packages/lead-mentor/src/views/teaching/class-records/index.vue",724
"zh_e5b7b2e68f90e4ba","已提交课程记录","","packages/lead-mentor/src/views/teaching/class-records/index.vue",756
"zh_e7ad89e5be85e5ae","等待审核","","packages/lead-mentor/src/views/teaching/class-records/index.vue",756
"zh_e6a8a1e68b9fe99d","模拟面试反馈详情","","packages/lead-mentor/src/views/teaching/class-records/index.vue",802
"zh_e6a8a1e68b9fe99d","模拟面试反馈","","packages/lead-mentor/src/views/teaching/class-records/index.vue",809
"zh_e99da2e8af95e8a1","面试表现","","packages/lead-mentor/src/views/teaching/class-records/index.vue",810
"zh_e5ada6e7949fe59c","学生在模拟面试中表现良好，回答问题逻辑清晰，表达流畅。对DCF和LBO基础知识掌握扎实，能够清晰解释估值方法。行为面试部分STAR法则运用得当","","packages/lead-mentor/src/views/teaching/class-records/index.vue",812
"zh_e7bbbce59088e8af","综合评分","","packages/lead-mentor/src/views/teaching/class-records/index.vue",813
"zh_e58886202d20e889","分 - 良好，稍加练习","","packages/lead-mentor/src/views/teaching/class-records/index.vue",814
"zh_e99da2e8af95e7b1","面试类型","","packages/lead-mentor/src/views/teaching/class-records/index.vue",815
"zh_e68a80e69cafe99d","技术面试","","packages/lead-mentor/src/views/teaching/class-records/index.vue",816
"zh_e99c80e8a681e58a","需要加强对TMT行业的了解","","packages/lead-mentor/src/views/teaching/class-records/index.vue",819
"zh_e5bbbae8aeaee5a4","建议多准备一些高级LBO场景","","packages/lead-mentor/src/views/teaching/class-records/index.vue",820
"zh_e6b3a8e6848fe68e","注意控制回答时间，避免过度解释简单概念","","packages/lead-mentor/src/views/teaching/class-records/index.vue",821
"zh_e7ae80e58e86e4bf","简历修改反馈详情","","packages/lead-mentor/src/views/teaching/class-records/index.vue",830
"zh_e7ae80e58e86e4bf","简历修改反馈","","packages/lead-mentor/src/views/teaching/class-records/index.vue",837
"zh_e4bfaee694b9e8a6","修改要点","","packages/lead-mentor/src/views/teaching/class-records/index.vue",838
"zh_e4bc98e58c96e4ba","优化了工作经历描述，增加了量化数据","","packages/lead-mentor/src/views/teaching/class-records/index.vue",840
"zh_e8b083e695b4e4ba","调整了项目经验排版，突出关键成果","","packages/lead-mentor/src/views/teaching/class-records/index.vue",841
"zh_e7b2bee7ae80e4ba","精简了技能部分，删除不相关内容","","packages/lead-mentor/src/views/teaching/class-records/index.vue",842
"zh_e4bfaee694b9e4ba","修改了个人简介，更加突出求职意向","","packages/lead-mentor/src/views/teaching/class-records/index.vue",843
"zh_e5ae8ce68890e5ba","完成度评估","","packages/lead-mentor/src/views/teaching/class-records/index.vue",845
"zh_e59fbae69cace5ae","基本完成，需微调","","packages/lead-mentor/src/views/teaching/class-records/index.vue",846
"zh_e5908ee7bbade5bb","后续建议","","packages/lead-mentor/src/views/teaching/class-records/index.vue",847
"zh_e5bbbae8aeaee992","建议针对不同公司定制简历版本","","packages/lead-mentor/src/views/teaching/class-records/index.vue",849
"zh_e58fafe4bba5e5a2","可以增加一些咨询相关的课外活动","","packages/lead-mentor/src/views/teaching/class-records/index.vue",850
"zh_e4b88be6aca1e987","下次重点修改","","packages/lead-mentor/src/views/teaching/class-records/index.vue",851
"zh_e4babae88489e68b","人脉拓展反馈详情","","packages/lead-mentor/src/views/teaching/class-records/index.vue",860
"zh_e4babae88489e68b","人脉拓展反馈","","packages/lead-mentor/src/views/teaching/class-records/index.vue",867
"zh_e68b93e5b195e683","拓展情况","","packages/lead-mentor/src/views/teaching/class-records/index.vue",868
"zh_e69cace6aca1e5b8","本次帮助学生联系了高盛IBD部门的VP，进行了30分钟的Coffee Chat。讨论了IBD的日常工作、招聘流程和面试准备建议。VP对学生印象良好，表示可以帮忙内推","","packages/lead-mentor/src/views/teaching/class-records/index.vue",870
"zh_e88194e7b3bbe4ba","联系人姓名","","packages/lead-mentor/src/views/teaching/class-records/index.vue",871
"zh_e5bca0e7bb8fe790","张经理","","packages/lead-mentor/src/views/teaching/class-records/index.vue",872
"zh_e88194e7b3bbe4ba","联系人公司/职位","","packages/lead-mentor/src/views/teaching/class-records/index.vue",873
"zh_e9ab98e79b9b","高盛","","packages/lead-mentor/src/views/teaching/class-records/index.vue",874
"zh_e5908ee7bbade8b7","后续跟进计划","","packages/lead-mentor/src/views/teaching/class-records/index.vue",875
"zh_e4b880e591a8e590","一周后发送感谢邮件","","packages/lead-mentor/src/views/teaching/class-records/index.vue",877
"zh_e58786e5a487e586","准备内推申请材料","","packages/lead-mentor/src/views/teaching/class-records/index.vue",878
"zh_e68c81e7bbade585","持续关注高盛招聘动态","","packages/lead-mentor/src/views/teaching/class-records/index.vue",879
"zh_e5b8b8e8a784e8be","常规辅导反馈详情","","packages/lead-mentor/src/views/teaching/class-records/index.vue",888
"zh_e5b8b8e8a784e8be","常规辅导反馈","","packages/lead-mentor/src/views/teaching/class-records/index.vue",895
"zh_e4b88ae8afbee586","上课内容","","packages/lead-mentor/src/views/teaching/class-records/index.vue",896
"zh_e8aeb2e8a7a3e4ba","讲解了DCF估值模型的基础原理","","packages/lead-mentor/src/views/teaching/class-records/index.vue",898
"zh_e7bb83e4b9a0e4ba","练习了Excel建模，完成了一个简单的DCF模型","","packages/lead-mentor/src/views/teaching/class-records/index.vue",899
"zh_e5a48de4b9a0e4ba","复习了财务报表分析的关键指标","","packages/lead-mentor/src/views/teaching/class-records/index.vue",900
"zh_e4bb8be7bb8de4ba","介绍了可比公司分析方法","","packages/lead-mentor/src/views/teaching/class-records/index.vue",901
"zh_e5ada6e7949fe8a1","学生表现","","packages/lead-mentor/src/views/teaching/class-records/index.vue",903
"zh_e5ada6e7949fe5ad","学生学习态度认真，课堂参与度高。对财务概念理解较快，Excel操作熟练。但在WACC计算部分还需要加强理解","","packages/lead-mentor/src/views/teaching/class-records/index.vue",905
"zh_e4b88be6aca1e8af","下次课程计划","","packages/lead-mentor/src/views/teaching/class-records/index.vue",906
"zh_e6b7b1e585a5e8ae","深入讲解WACC的计算方法","","packages/lead-mentor/src/views/teaching/class-records/index.vue",908
"zh_e5ae8ce68890e4b8","完成一个完整的LBO模型练习","","packages/lead-mentor/src/views/teaching/class-records/index.vue",909
"zh_e5b883e7bdaee8af","布置课后作业：分析一家上市公司的财务报表","","packages/lead-mentor/src/views/teaching/class-records/index.vue",910
"zh_e8afbee7a88be5ae","课程审核驳回","","packages/lead-mentor/src/views/teaching/class-records/index.vue",919
"zh_e8afbee7a88be7b1","课程类型","","packages/lead-mentor/src/views/teaching/class-records/index.vue",922
"zh_e4b88ae8afbee697","上课时间","","packages/lead-mentor/src/views/teaching/class-records/index.vue",924
"zh_e68f90e4baa4e697","提交时长","","packages/lead-mentor/src/views/teaching/class-records/index.vue",926
"zh_e9a9b3e59b9ee58e","驳回原因","","packages/lead-mentor/src/views/teaching/class-records/index.vue",928
"zh_e8afbee7a88be697","课程时长与学员反馈不符，学员反馈实际上课时间为1小时。请核实后重新提交","","packages/lead-mentor/src/views/teaching/class-records/index.vue",929
"zh_e8afbee697b6e5ae","课时审核员","","packages/lead-mentor/src/views/teaching/class-records/index.vue",930
"zh_e6909ce7b4a2e5a7","搜索姓名","","packages/lead-mentor/src/views/teaching/students/index.vue",13
"zh_e5ada6e59198e7b1","学员类型","","packages/lead-mentor/src/views/teaching/students/index.vue",16
"zh_e5ada6e6a0a1","学校","","packages/lead-mentor/src/views/teaching/students/index.vue",26
"zh_e88bb1e69687e5a7","英文姓名","","packages/lead-mentor/src/views/teaching/students/index.vue",62
"zh_e585b3e7b3bb","关系","","packages/lead-mentor/src/views/teaching/students/index.vue",64
"zh_e99da2e8af95","面试","","packages/lead-mentor/src/views/teaching/students/index.vue",68
"zh_e589a9e4bd99e8af","剩余课时","","packages/lead-mentor/src/views/teaching/students/index.vue",70
"zh_e8b4a6e58fb7e78a","账号状态","","packages/lead-mentor/src/views/teaching/students/index.vue",71
"zh_e69fa5e79c8be6b1","查看求职","","packages/lead-mentor/src/views/teaching/students/index.vue",117
"zh_e69a82e697a0e58f","暂无可查看学员","","packages/lead-mentor/src/views/teaching/students/index.vue",122
"zh_e69da1e8aeb0e5bd","条记录","","packages/lead-mentor/src/views/teaching/students/index.vue",131
"zh_e4b88ae4b880e9a1","上一页","","packages/lead-mentor/src/views/teaching/students/index.vue",133
"zh_e4b88be4b880e9a1","下一页","","packages/lead-mentor/src/views/teaching/students/index.vue",135
"zh_e5ada6e59198e588","学员列表加载失败","","packages/lead-mentor/src/views/teaching/students/index.vue",275
"zh_e78fade4b8bbe4bb","班主任为我","","packages/lead-mentor/src/views/teaching/students/index.vue",308
"zh_e7a791e68a80","科技","","packages/lead-mentor/src/views/teaching/students/index.vue",334
